# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1700030455.35980 -94.125435 289.492510 4.116748 0.013595 0.008477 0.793375 0.608522 0.0001620798 -0.0000096372 0.0000053534 0.0001819409 0.0000448621 0.0013614299 69.9361343142 19.9641193178 0.7385837613 8.9424824623 -0.0210585562 6.2138332407
1700030455.42719 -94.466421 290.262637 4.092899 0.007720 0.016197 0.793723 0.608015 0.0001634218 -0.0000106476 -0.0000184409 0.0001837383 0.0000518177 0.0013642118 70.4457322490 20.1349055247 0.7467095812 9.0204198285 -0.0237509289 6.2635481547
1700030455.49458 -94.810366 291.030560 4.065951 0.012663 0.016475 0.796105 0.604801 0.0001637231 -0.0000097958 -0.0000091627 0.0001854738 0.0000597012 0.0013673216 70.8995994914 20.2899520562 0.7543976939 9.0921232036 -0.0301478590 6.3078460100
1700030455.56198 -95.172198 291.865740 4.137265 0.006098 0.013434 0.796514 0.604440 0.0001633450 -0.0000100960 -0.0000167653 0.0001848751 0.0000438929 0.0013721451 71.3587552116 20.4474712839 0.7638090895 9.1655162565 -0.0363509127 6.3513719519
1700030455.62939 -95.267644 292.719137 4.163966 0.004595 0.014380 0.796967 0.603834 0.0001631702 -0.0000104466 -0.0000228206 0.0001856557 0.0000415322 0.0013756780 71.8591664614 20.6128728714 0.7748457812 9.2429280052 -0.0458284562 6.3976158558
1700030455.69647 -94.787712 293.836854 4.270928 0.004927 0.009103 0.792936 0.609216 0.0001614928 -0.0000102263 -0.0000130744 0.0001839113 0.0000277822 0.0013796925 72.3319922866 20.7010699988 0.7685590911 9.2503940053 -0.0384106356 6.4209137902
1700030455.76345 -93.544577 294.229574 4.977836 0.015578 0.003275 0.786244 0.617711 0.0001614120 -0.0000086072 0.0000074200 0.0001819206 0.0000321703 0.0013803393 72.9046259838 20.6570137650 0.7336957008 9.1551431448 -0.0306461754 6.4427972200
1700030455.83068 -93.854179 295.069988 4.916434 0.018536 0.002359 0.784013 0.620463 0.0001630023 -0.0000084547 0.0000227303 0.0001832222 0.0000399469 0.0013829507 73.1276975276 20.2915518166 0.7394777317 8.9499893029 -0.0589485499 6.4398059334
1700030455.89791 -94.089568 295.799457 4.943419 0.019679 0.011964 0.780915 0.624213 0.0001638561 -0.0000089376 0.0000090359 0.0001857650 0.0000597808 0.0013853105 73.6427138442 20.4454594328 0.7460770446 9.0175443604 -0.0638073732 6.4871731010
1700030455.96516 -94.247749 296.511214 5.043119 0.016871 0.014408 0.778438 0.627330 0.0001620146 -0.0000036525 0.0000020904 0.0001744523 0.0000539924 0.0013871339 73.9179888727 20.6950536372 0.6399301404 8.9751620514 0.0157873730 6.4495744767
1700030456.03240 -94.652858 297.379406 4.922203 0.015903 0.021606 0.778466 0.627113 0.0001625981 -0.0000045608 -0.0000095320 0.0001764638 0.0000649253 0.0013893594 74.3395516828 20.8010218956 0.6403963757 9.0051107586 0.0125232950 6.4840261454
1700030456.09966 -94.816888 298.183564 4.963954 0.019459 0.022630 0.779483 0.625712 0.0001628423 -0.0000044682 -0.0000055715 0.0001784244 0.0000732166 0.0013920969 74.8692329647 20.9955440545 0.6441165050 9.0785237545 0.0159683925 6.5316334863
1700030456.16692 -95.035846 298.913317 5.071074 0.010210 0.015867 0.779360 0.626293 0.0001635553 -0.0000047496 -0.0000135504 0.0001768604 0.0000483039 0.0013980714 75.3593558153 21.1148023983 0.6464022979 9.1121707442 0.0133767535 6.5728812890
1700030456.23419 -95.324152 299.695747 5.064893 0.006377 0.016956 0.778619 0.627235 0.0001645501 -0.0000051508 -0.0000226302 0.0001776906 0.0000452326 0.0014017454 75.8024844776 21.2411478543 0.6509721983 9.1553898137 0.0077972785 6.6124076942
1700030456.30146 -95.729044 300.729251 4.679037 0.011879 0.011251 0.773503 0.633582 0.0001643383 -0.0000046259 -0.0000007234 0.0001782103 0.0000423600 0.0014057397 76.2654057847 21.3927106482 0.6534383130 9.2092684696 0.0086138859 6.6487907096
1700030456.36874 -95.958752 301.550669 4.640224 0.015013 0.007508 0.769115 0.638890 0.0001654255 -0.0000045760 0.0000081445 0.0001789688 0.0000391115 0.0014096213 76.9110496483 21.6114703478 0.6558964575 9.2893955554 0.0175360296 6.7079516478
1700030456.43603 -96.201925 302.353727 4.608721 0.018267 0.006994 0.767404 0.640865 0.0001664656 -0.0000043866 0.0000145912 0.0001803692 0.0000439812 0.0014128395 77.4235933679 21.7527554613 0.6601099404 9.3366125268 0.0164092280 6.7527768003
1700030456.50332 -96.437906 303.130495 4.600644 0.018593 0.014475 0.764408 0.644302 0.0001674507 -0.0000048929 0.0000023653 0.0001826294 0.0000585445 0.0014155364 77.9273988814 21.8975115835 0.6644640022 9.3874676095 0.0140359783 6.7983589263
1700030456.57062 -96.662109 303.967815 4.644598 0.013746 0.023454 0.761289 0.647842 0.0001689273 -0.0000062848 -0.0000209191 0.0001844784 0.0000667985 0.0014181115 78.4095418503 22.0389572176 0.6689559975 9.4385048375 0.0101494194 6.8422111174
1700030456.63793 -96.861942 304.737853 4.631967 0.020594 0.022249 0.763510 0.645084 0.0001686383 -0.0000053142 -0.0000074583 0.0001864374 0.0000737187 0.0014213730 78.9348999943 22.1805747546 0.6744160994 9.4871700815 0.0047016349 6.8896595933
1700030456.70524 -96.982502 305.729116 4.593173 0.017137 0.022490 0.764158 0.644409 0.0001680366 -0.0000056731 -0.0000122139 0.0001868019 0.0000669305 0.0014257703 79.4226922850 22.3070044553 0.6796823932 9.5300864576 0.0014733066 6.9336689828
1700030456.77208 -97.255152 306.517276 4.508226 0.004029 0.018460 0.765007 0.643745 0.0001691221 -0.0000061981 -0.0000330453 0.0001860166 0.0000451585 0.0014307608 80.0586824451 22.4294400603 0.6840632426 9.5600847804 -0.0029143392 6.9874292279
1700030456.83846 -97.455441 307.247954 4.663548 0.003064 0.017287 0.764444 0.644451 0.0001683905 -0.0000050639 -0.0000343503 0.0001856053 0.0000389551 0.0014348357 80.5472415930 22.5855414606 0.6816447699 9.6134648183 0.0007139632 7.0215809267
1700030456.90484 -97.686495 307.713007 4.996408 0.016314 0.007811 0.761493 0.647921 0.0001676401 -0.0000044476 0.0000021212 0.0001859253 0.0000435482 0.0014385034 80.9892585248 22.7043344499 0.6858498185 9.6503780853 -0.0056449135 7.0584204268
1700030456.97121 -97.921066 308.219161 5.224668 0.022040 0.003392 0.757938 0.651945 0.0001686676 -0.0000040667 0.0000220423 0.0001863868 0.0000446953 0.0014415806 81.2720685934 22.8139101395 0.6924887399 9.6981295027 -0.0159432981 7.0827656732
1700030457.03757 -98.118230 308.964934 5.222468 0.026963 0.006859 0.755575 0.654471 0.0001701124 -0.0000035703 0.0000294039 0.0001887034 0.0000592251 0.0014438744 81.5914954794 22.9302774036 0.6982586413 9.7515274998 -0.0274056782 7.1137335953
1700030457.10393 -98.297639 309.778219 5.173612 0.026761 0.011887 0.751717 0.658835 0.0001707164 -0.0000047939 0.0000211450 0.0001883606 0.0000689844 0.0014467989 82.0732082820 23.0525033882 0.7087611329 9.7737934411 -0.0139858344 7.1436633606
1700030457.17029 -98.497750 310.526551 5.177535 0.021492 0.021384 0.751207 0.659370 0.0001715180 -0.0000063371 -0.0000059182 0.0001906440 0.0000786200 0.0014497966 82.6011837647 23.1833637143 0.7141488983 9.8173870143 -0.0176742814 7.1913725151
1700030457.23664 -98.698882 311.280703 5.178140 0.024823 0.020173 0.754335 0.655710 0.0001724560 -0.0000055935 0.0000030346 0.0001923051 0.0000821797 0.0014531898 83.0860259946 23.3139357180 0.7199710877 9.8648852395 -0.0229470770 7.2360295040
1700030457.30298 -98.901020 312.002354 5.214843 0.020350 0.018684 0.755550 0.654508 0.0001729249 -0.0000057273 -0.0000038797 0.0001920932 0.0000713113 0.0014583253 83.5823533140 23.4474768482 0.7256061586 9.9136595148 -0.0278068780 7.2813044880
1700030457.36932 -99.090931 312.729906 5.357053 0.013819 0.014318 0.757018 0.653090 0.0001726073 -0.0000055987 -0.0000092089 0.0001913914 0.0000517414 0.0014639924 84.0537073669 23.5771185691 0.7278087925 9.9633816557 -0.0345879829 7.3193006738
1700030457.43566 -99.284199 313.469086 5.375375 0.009544 0.012083 0.756828 0.653432 0.0001738050 -0.0000056773 -0.0000137830 0.0001918342 0.0000414380 0.0014685269 84.5299021999 23.6993664745 0.7349915739 10.0099169665 -0.0455375539 7.3632031177
1700030457.50199 -99.472426 314.203169 5.396109 0.020099 0.009507 0.753089 0.657543 0.0001749824 -0.0000049628 0.0000108871 0.0001938786 0.0000542504 0.0014715026 85.0178257758 23.8264217804 0.7413644105 10.0589985146 -0.0528065992 7.4085956869
1700030457.56832 -99.723961 314.935671 5.364448 0.022256 0.007208 0.749805 0.661245 0.0001763548 -0.0000047742 0.0000189048 0.0001949465 0.0000540337 0.0014751980 85.5091300532 23.9542978329 0.7469327708 10.1092492881 -0.0603427908 7.4540243049
1700030457.63464 -99.909676 315.679304 5.369625 0.026942 0.012966 0.747144 0.663990 0.0001775171 -0.0000047073 0.0000175497 0.0001979226 0.0000726726 0.0014772839 86.0040366666 24.1029619448 0.7536912216 10.1720432324 -0.0663590650 7.5014370240
1700030457.70096 -100.098649 316.419995 5.383148 0.027484 0.011975 0.744244 0.667235 0.0001788177 -0.0000047346 0.0000198665 0.0001989491 0.0000718504 0.0014812180 86.5042849446 24.2316094060 0.7607840703 10.2243094357 -0.0745207068 7.5489272218
1700030457.76731 -100.286924 317.160451 5.397240 0.023524 0.021390 0.744984 0.666324 0.0001794098 -0.0000060364 -0.0000042695 0.0002015451 0.0000829758 0.0014840749 87.0053037989 24.3616797272 0.7685369828 10.2785714109 -0.0830960194 7.5968221555
1700030457.83370 -100.289471 317.922215 5.526523 0.029490 0.023923 0.747489 0.663188 0.0001776263 -0.0000051605 0.0000026122 0.0002043247 0.0000938180 0.0014865295 87.5002076513 24.4888822934 0.7747210980 10.3328845825 -0.0920276044 7.6427840662
1700030457.90008 -100.328793 318.665240 5.811385 0.022945 0.018322 0.747678 0.663412 0.0001775712 -0.0000051946 -0.0000007893 0.0002030697 0.0000753084 0.0014928179 88.0177581373 24.5523281365 0.7802242833 10.3505547670 -0.1045608179 7.6795654527
1700030457.96645 -100.348559 319.633614 5.877058 0.021013 0.019525 0.748645 0.662351 0.0001762655 -0.0000040804 -0.0000035128 0.0002024166 0.0000722326 0.0014969287 88.5031694132 24.6367256602 0.7649703105 10.3649991101 -0.1076322275 7.6930926199
1700030458.03282 -100.158833 320.949897 5.609918 0.017656 0.015696 0.744800 0.666870 0.0001751168 -0.0000023258 0.0000007360 0.0001970646 0.0000591067 0.0015011340 89.1123706631 24.7470054303 0.7291603969 10.3415719464 -0.0702501253 7.6840780613
1700030458.09919 -99.872904 323.490526 4.857079 0.020367 0.014701 0.738281 0.674026 0.0001743888 -0.0000016448 0.0000180717 0.0001950034 0.0000627214 0.0015006373 89.9402734729 24.7854036807 0.7180913643 10.2661582533 -0.0413775658 7.7253609732
1700030458.16555 -100.054692 324.555051 4.759500 0.023153 0.014040 0.736062 0.676372 0.0001752980 -0.0000022245 0.0000097612 0.0001964563 0.0000684921 0.0015036737 91.7463952329 24.9308218200 0.7179394032 10.2204951962 -0.0257081490 7.8689091051
1700030458.23191 -100.196942 325.417622 4.779686 0.025674 0.024059 0.733882 0.678365 0.0001763928 -0.0000032511 -0.0000061250 0.0002006237 0.0000927712 0.0015046905 92.5015222195 25.0937249381 0.7217671106 10.2696173455 -0.0275832795 7.9336047303
1700030458.29826 -100.372623 326.352150 4.795313 0.020938 0.022852 0.730846 0.681838 0.0001776472 -0.0000037909 -0.0000129497 0.0002001939 0.0000818087 0.0015100341 93.1048605214 25.2258998333 0.7258924170 10.3125782396 -0.0331855954 7.9853838146
1700030458.36461 -100.500656 327.293979 4.865027 0.016255 0.032195 0.732836 0.679449 0.0001796825 -0.0000055545 -0.0000397984 0.0002026416 0.0000911914 0.0015117107 93.7643609352 25.3758263317 0.7304216741 10.3621760941 -0.0393589180 8.0423772423
1700030458.43095 -100.614206 328.284640 4.919633 0.020125 0.033621 0.734758 0.677197 0.0001785119 -0.0000056542 -0.0000339220 0.0002047455 0.0000999911 0.0015147180 94.4316248634 25.5075617478 0.7343521006 10.3962770122 -0.0502383489 8.0982925254
1700030458.49729 -100.765943 329.531273 4.946195 0.009517 0.027879 0.734898 0.677538 0.0001792894 -0.0000053675 -0.0000423241 0.0002019904 0.0000718531 0.0015216969 95.1366905411 25.6400014131 0.7383988431 10.4294562442 -0.0603218733 8.1555822534
1700030458.56362 -100.919691 330.425646 4.986842 0.007887 0.025931 0.735553 0.676925 0.0001805145 -0.0000052019 -0.0000455270 0.0002024990 0.0000651231 0.0015262098 96.0390272211 25.8113512926 0.7442989685 10.4766008659 -0.0695540738 8.2329775778
1700030458.62995 -101.294705 331.443627 4.665912 0.008732 0.021687 0.734925 0.677745 0.0001791469 -0.0000043555 -0.0000337825 0.0002027846 0.0000623849 0.0015287124 96.6092982391 25.9298368425 0.7411333109 10.5084047815 -0.0747936756 8.2792266879
1700030458.69627 -101.212593 332.451910 4.711367 0.014200 0.020467 0.729576 0.683445 0.0001791534 -0.0000041546 -0.0000221959 0.0002035247 0.0000642306 0.0015319536 97.3241602536 26.1589067250 0.7476254201 10.5965361463 -0.0685397505 8.3433753698
1700030458.76263 -101.284303 333.601982 4.589359 0.016725 0.022466 0.726171 0.686943 0.0001796384 -0.0000048154 -0.0000194435 0.0002036372 0.0000742901 0.0015348165 98.0593299089 26.2171070471 0.7560319691 10.5745053596 -0.0648783721 8.3956225299
1700030458.82902 -101.417186 334.323130 4.764253 0.020753 0.025165 0.721855 0.691275 0.0001808977 -0.0000055507 -0.0000231876 0.0002050345 0.0000871786 0.0015371660 98.9087283902 26.3511732037 0.7620188068 10.5922194027 -0.0607125650 8.4628375102
1700030458.89540 -101.479341 335.200383 4.879546 0.021062 0.033585 0.718094 0.694816 0.0001827055 -0.0000071011 -0.0000370093 0.0002085300 0.0001044339 0.0015380884 99.4270502197 26.4655589355 0.7666326705 10.6373363554 -0.0737262532 8.5072356816
1700030458.96178 -101.594164 335.902369 5.076324 0.027089 0.031419 0.720656 0.692051 0.0001823572 -0.0000063210 -0.0000234312 0.0002096028 0.0001103213 0.0015418157 100.0685986957 26.5702102586 0.7728192407 10.6559238117 -0.0791007647 8.5585708514
1700030459.02816 -101.773999 336.593495 5.143192 0.022953 0.029265 0.722105 0.690783 0.0001830129 -0.0000063997 -0.0000256409 0.0002093503 0.0001033170 0.0015469412 100.5835722654 26.6734009400 0.7800892357 10.6910881733 -0.0899282305 8.6023367743
1700030459.09453 -101.936694 337.148294 5.386358 0.015149 0.024696 0.725808 0.687287 0.0001838365 -0.0000066923 -0.0000352444 0.0002064722 0.0000789311 0.0015537362 101.0862129161 26.8017201450 0.7896653496 10.7343316518 -0.0929918653 8.6445003113
1700030459.16090 -102.085340 337.833002 5.574700 0.016764 0.017851 0.727838 0.685312 0.0001820463 -0.0000044094 -0.0000189170 0.0002044655 0.0000674447 0.0015582774 101.4507921768 26.8938275196 0.8060008451 10.7754119737 -0.1027962083 8.6698499404
1700030459.22726 -101.987240 338.204315 5.795180 0.031816 0.007461 0.728332 0.684444 0.0001814099 -0.0000028393 0.0000283583 0.0002032427 0.0000794529 0.0015577862 101.8823013213 26.9802719566 0.8157025817 10.7655984148 -0.0833934262 8.6826599173
1700030459.29362 -102.058443 338.992858 5.753972 0.034952 0.004915 0.729101 0.683495 0.0001830453 -0.0000018407 0.0000441708 0.0002039201 0.0000791359 0.0015607165 102.1363879967 26.9753994230 0.8152419735 10.7596612021 -0.0904212996 8.6921421346
1700030459.35997 -101.924121 339.459335 6.139754 0.043294 0.009501 0.731456 0.680447 0.0001839926 0.0000002973 0.0000486954 0.0002056798 0.0001005659 0.0015616052 102.7170547005 27.0909116434 0.8038364873 10.7661272614 -0.0696678571 8.7162882291
1700030459.42631 -101.847637 340.089251 6.552519 0.039403 0.015945 0.733172 0.678713 0.0001832689 -0.0000003090 0.0000303274 0.0002060595 0.0001052210 0.0015656972 103.0461228318 27.0815066193 0.8005662228 10.7375925336 -0.0771919484 8.7259892336
1700030459.49266 -101.998933 340.826038 6.740311 0.035816 0.030075 0.736253 0.675088 0.0001822196 -0.0000013575 -0.0000005262 0.0002052502 0.0001241729 0.0015661141 103.4631030960 27.1481507690 0.7580392212 10.6832322933 -0.0450665914 8.7061329159
1700030459.55900 -102.058805 341.038995 7.081238 0.036849 0.024659 0.744344 0.666322 0.0001810837 -0.0000001360 0.0000075947 0.0002018684 0.0001217709 0.0015682445 103.9653106717 27.2721133401 0.7551064303 10.6627340106 -0.0121274748 8.7180041598
1700030459.62533 -101.917178 341.601237 7.115546 0.030067 0.016573 0.753454 0.656604 0.0001811713 0.0000000455 0.0000116926 0.0001986048 0.0000959099 0.0015757577 104.0975947599 27.3176585048 0.7598475703 10.6794693869 -0.0220984736 8.7281337359
1700030459.69166 -101.773701 342.455511 7.142564 0.024276 0.017580 0.763265 0.645390 0.0001820800 -0.0000003510 0.0000014944 0.0001977629 0.0000830682 0.0015800985 104.4818861572 27.3090636803 0.7675180113 10.6544935416 -0.0222195399 8.7585542740
1700030459.75816 -102.323901 343.186890 7.202829 0.027737 0.012803 0.766959 0.640969 0.0001833157 0.0000005907 0.0000176648 0.0001982053 0.0000806849 0.0015825626 105.0883748497 27.3183750137 0.7761310315 10.6216120552 -0.0228610266 8.8078432209
1700030459.82484 -102.996226 343.947988 7.291420 0.039082 0.007798 0.770056 0.636730 0.0001854879 0.0000032152 0.0000506975 0.0001995439 0.0000912463 0.0015789219 105.5377819476 27.5693136413 0.7960296114 10.7228111560 -0.0196199076 8.8575869687
1700030459.89186 -102.992764 344.950240 7.423947 0.038409 0.008067 0.773912 0.632075 0.0001862724 0.0000033457 0.0000509487 0.0002000527 0.0000890236 0.0015832285 106.1234020043 27.9081921014 0.7996181376 10.8627661125 -0.0225872559 8.9130859911
1700030459.95887 -103.162431 345.505631 7.527199 0.043819 0.014679 0.779249 0.625009 0.0001864108 0.0000035580 0.0000480067 0.0002046841 0.0001170963 0.0015833355 106.9017966419 27.9981915990 0.8073360772 10.8535785007 -0.0259210434 8.9758016036
1700030460.02589 -103.264791 346.212757 7.556990 0.038446 0.018117 0.781554 0.622388 0.0001844989 0.0000026254 0.0000334507 0.0002046196 0.0001145792 0.0015867373 107.2643235763 28.0981967796 0.8077517224 10.8830174998 -0.0305041211 9.0092600204
1700030460.09291 -103.479805 346.953632 7.472587 0.030838 0.029214 0.786118 0.616615 0.0001838079 -0.0000002521 -0.0000001851 0.0002072071 0.0001264900 0.0015895925 107.7989995590 28.2063560394 0.8133274391 10.9047016891 -0.0304911560 9.0514443289
1700030460.15994 -103.983394 347.602735 7.553234 0.033149 0.025585 0.794341 0.606027 0.0001843945 0.0000010707 0.0000129580 0.0002075744 0.0001243489 0.0015936090 108.3520964856 28.3607129277 0.8145900832 10.9512926840 -0.0284792960 9.0982080357
1700030460.22697 -104.128971 348.357456 7.586647 0.028759 0.020019 0.799793 0.599252 0.0001854716 0.0000011321 0.0000130084 0.0002050656 0.0001015946 0.0016015448 108.8561439062 28.6297218865 0.8200340762 11.0647659861 -0.0323695810 9.1473648675
1700030460.29400 -104.271161 349.123094 7.635783 0.021671 0.016337 0.805411 0.592096 0.0001865332 0.0000006584 0.0000036863 0.0002035723 0.0000810004 0.0016085955 109.4491622001 28.7654469040 0.8240937839 11.1024972124 -0.0365197009 9.1993015077
1700030460.36103 -104.567752 349.837986 7.850069 0.025121 0.012409 0.807678 0.588958 0.0001877776 0.0000014971 0.0000170315 0.0002041826 0.0000774371 0.0016128420 110.0394534097 28.8918276556 0.8328415223 11.1354089838 -0.0404985389 9.2473624304
1700030460.42807 -105.365293 350.350813 8.289973 0.035203 0.002870 0.810741 0.584339 0.0001903397 0.0000036444 0.0000533956 0.0002040991 0.0000758194 0.0016132166 110.5434902022 29.0622500107 0.8583539518 11.1972009212 -0.0454549807 9.2884644097
1700030460.49511 -105.445863 351.124948 8.420111 0.034553 -0.000117 0.814267 0.579461 0.0001922175 0.0000040606 0.0000625541 0.0002043189 0.0000673846 0.0016174557 110.9455008561 29.4344489327 0.8676814210 11.3756517781 -0.0610362825 9.3334842349
1700030460.56216 -105.703104 351.710722 8.622899 0.035381 0.007134 0.817075 0.575400 0.0001913964 0.0000028990 0.0000501716 0.0002057943 0.0000870279 0.0016203501 111.5573132900 29.5321372177 0.8841492981 11.3801806478 -0.0540305415 9.3748418918
1700030460.62921 -105.939221 352.331776 8.666302 0.028790 0.014853 0.815572 0.577748 0.0001902392 0.0000007909 0.0000221480 0.0002069828 0.0000929968 0.0016252378 112.0161779682 29.6899327893 0.8937813777 11.4346235637 -0.0568912348 9.4071112254
1700030460.69626 -106.121546 353.064927 8.696408 0.023379 0.024039 0.815549 0.577715 0.0001902610 -0.0000012564 -0.0000042666 0.0002094396 0.0001047338 0.0016281977 112.5016459671 29.8438331626 0.9011984610 11.4882993239 -0.0571064821 9.4424988293
1700030460.76331 -106.451647 353.824657 8.995871 0.027573 0.020428 0.817063 0.575526 0.0001897253 -0.0000003007 0.0000136137 0.0002104232 0.0001114299 0.0016308951 113.0710272849 29.9822333017 0.9153113958 11.5247562136 -0.0524734633 9.4784872255
1700030460.83037 -106.581134 354.656480 9.128738 0.021603 0.017800 0.816720 0.576355 0.0001903218 -0.0000011895 0.0000028198 0.0002080539 0.0000898086 0.0016382593 113.6882703525 30.2024651868 0.9237179603 11.6047566898 -0.0628519498 9.5295856544
1700030460.89670 -106.804146 355.367969 9.307679 0.016558 0.012432 0.816749 0.576622 0.0001914703 -0.0000015020 -0.0000020423 0.0002067951 0.0000683433 0.0016448861 114.3609330964 30.3402562497 0.9326855770 11.6391060344 -0.0701232781 9.5853616280
1700030460.96303 -106.732786 356.155009 9.532399 0.013239 0.006161 0.813173 0.581839 0.0001922518 -0.0000013892 -0.0000003496 0.0002053804 0.0000496658 0.0016493382 114.9060154565 30.4816025255 0.9517560283 11.6808614331 -0.0728520741 9.6214594232
1700030461.02935 -107.034485 356.855781 9.680533 0.028095 -0.002292 0.809759 0.586085 0.0001948974 0.0000004352 0.0000493910 0.0002066064 0.0000559674 0.0016500481 115.5101063315 30.5192160995 0.9670615685 11.6679799547 -0.0830613186 9.6687034914
1700030461.09567 -107.287476 357.533588 9.751841 0.032361 -0.005890 0.807462 0.589001 0.0001971972 0.0000009581 0.0000649336 0.0002076493 0.0000544441 0.0016532187 116.0909391798 30.7165863504 0.9757349394 11.7419284937 -0.0912489572 9.7211997077
1700030461.16198 -107.460173 358.240809 9.874859 0.037176 -0.002842 0.806111 0.590589 0.0001987994 0.0000018119 0.0000708286 0.0002101367 0.0000699122 0.0016556558 116.6556506919 30.8885699360 0.9842996141 11.8043564452 -0.0963651791 9.7696797646
1700030461.22828 -107.905545 358.890483 9.765571 0.033799 0.002922 0.803715 0.594047 0.0001964056 0.0000008142 0.0000522556 0.0002122455 0.0000793574 0.0016605101 117.2258065622 31.0276051205 0.9888825277 11.8499535522 -0.1062520587 9.8156404190
1700030461.29458 -108.654155 359.544894 9.508720 0.027929 0.011892 0.804363 0.593362 0.0001921198 -0.0000003400 0.0000241808 0.0002144990 0.0000912722 0.0016646103 117.7116918157 31.2797826901 0.9821944352 11.9575578350 -0.1059187609 9.8565563944
1700030461.36087 -109.102031 360.150103 9.650781 0.035577 0.010309 0.807114 0.589232 0.0001914169 0.0000006311 0.0000451148 0.0002113660 0.0000996756 0.0016656847 118.2134589921 31.6721610300 0.9765193527 12.1083310165 -0.0733850625 9.8743753903
1700030461.42716 -109.485858 360.751226 9.872237 0.032979 0.008816 0.807301 0.589151 0.0001918989 -0.0000001009 0.0000395436 0.0002099558 0.0000907601 0.0016706923 118.6972212747 31.9226476978 0.9850062239 12.2087451970 -0.0723081634 9.9139863677
1700030461.49344 -109.797997 361.339405 10.157269 0.026917 0.007523 0.807831 0.588752 0.0001922866 -0.0000014870 0.0000264058 0.0002083878 0.0000782120 0.0016769541 119.1953734325 32.1442604828 0.9970245656 12.2927199956 -0.0717459349 9.9489566053
1700030461.55972 -110.181951 362.268363 9.994824 0.023873 0.009339 0.806268 0.590995 0.0001919082 -0.0000023816 0.0000216540 0.0002076150 0.0000765072 0.0016806224 119.6541059037 32.3215863599 1.0147057617 12.3535384576 -0.0702632205 9.9741727847
1700030461.62599 -110.781663 363.266848 9.629466 0.032090 0.001232 0.802659 0.595574 0.0001935555 -0.0000004052 0.0000587284 0.0002072363 0.0000750499 0.0016811393 120.3749097085 32.5702216943 1.0240060326 12.4320503443 -0.0558726903 10.0295552822
1700030461.69226 -111.180051 364.128410 9.515113 0.032322 0.000550 0.800022 0.599100 0.0001943281 -0.0000006364 0.0000565370 0.0002076838 0.0000716709 0.0016852267 121.2117179684 32.9405602716 1.0276131114 12.5745590071 -0.0408755296 10.1051036275
1700030461.75852 -111.655607 364.961774 9.492975 0.033966 0.006589 0.798882 0.600492 0.0001940946 0.0000001630 0.0000474292 0.0002093849 0.0000877059 0.0016851499 121.8770508749 33.1900780207 1.0339569655 12.6603970504 -0.0364294311 10.1689480969
1700030461.82477 -112.057419 365.810147 9.389666 0.034175 0.010904 0.796332 0.603796 0.0001942488 0.0000000706 0.0000419514 0.0002112740 0.0000986425 0.0016881371 122.5827192030 33.4882808792 1.0389646264 12.7739426072 -0.0364063425 10.2330030315
1700030461.89187 -112.076250 366.612612 9.379975 0.026083 0.020114 0.795577 0.604956 0.0001941643 -0.0000025314 0.0000033375 0.0002132394 0.0001046480 0.0016928945 123.3187682851 33.7574870248 1.0464058246 12.8726599754 -0.0354580490 10.2994692471
1700030461.95940 -111.668866 367.671429 9.224132 0.027605 0.016734 0.797631 0.602281 0.0001930329 -0.0000016757 0.0000177784 0.0002129410 0.0000979360 0.0016964198 123.9544537877 33.8390120197 1.0550750914 12.8737767561 -0.0390331136 10.3509161872
1700030462.02695 -112.058252 368.676000 9.144410 0.021485 0.013563 0.798001 0.602120 0.0001923689 -0.0000014607 0.0000093100 0.0002108085 0.0000824528 0.0017021753 124.8429073326 33.7893261111 1.0470716141 12.7773073119 -0.0371531383 10.4085598993
1700030462.09452 -113.102303 369.704584 8.923093 0.015055 0.008480 0.799322 0.600654 0.0001922440 -0.0000000760 0.0000062248 0.0002072973 0.0000611624 0.0017066827 125.6393291845 34.0907025666 1.0237797904 12.8696543706 -0.0301315256 10.4729472399
1700030462.16210 -112.981756 370.661518 9.026402 0.010609 0.003291 0.796091 0.605075 0.0001929696 -0.0000005172 -0.0000018918 0.0002064890 0.0000388226 0.0017110299 126.4946112057 34.6586405990 1.0402931871 13.1200639526 -0.0185951672 10.5586395746
1700030462.22969 -113.377908 371.662221 8.793051 0.019746 -0.000597 0.791720 0.610564 0.0001929588 -0.0000003468 0.0000348455 0.0002063360 0.0000482548 0.0017107143 127.2222099713 34.6823243380 1.0648428695 13.0769431804 -0.0126466961 10.6052560559
1700030462.29730 -113.731749 372.508322 8.792652 0.020466 0.000984 0.789799 0.613024 0.0001937261 -0.0000006286 0.0000280886 0.0002075067 0.0000505782 0.0017150332 128.1012882116 34.9789379154 1.0696959565 13.1766806628 -0.0050661740 10.6829942632
1700030462.36493 -114.035703 373.349144 8.840106 0.021330 0.010243 0.790055 0.612580 0.0001944490 -0.0000009366 0.0000124586 0.0002106290 0.0000738054 0.0017180498 128.8474380227 35.2329986323 1.0768231125 13.2645598094 -0.0072885296 10.7503914685
